model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
LocalOutlierFactor,3,0.21384,0.21429,0.2,0.22727272727272727,0.19048,0.2381,-0.57208,"[0.         0.         0.14285714 0.14285714 0.38095238 0.38095238
 0.71428571 0.71428571 0.80952381 0.80952381 0.85714286 0.85714286
 0.9047619  0.9047619  0.95238095 0.95238095 1.        ]","[0.         0.04761905 0.04761905 0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524 0.33333333
 0.33333333 0.66666667 0.66666667 1.         1.        ]",0.7981859410430838
IsolationForest,3,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.04761905 0.19047619 0.19047619 0.23809524 0.23809524
 0.38095238 0.38095238 0.47619048 0.47619048 0.52380952 0.52380952
 0.57142857 0.57142857 0.61904762 0.61904762 0.66666667 0.66666667
 0.80952381 0.80952381 1.         1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.19047619 0.19047619 0.28571429 0.28571429 0.33333333
 0.33333333 0.38095238 0.38095238 0.47619048 0.47619048 0.61904762
 0.61904762 0.85714286 0.85714286 1.        ]",0.6439909297052154
Xgboost,3,0.58942,0.59524,0.5769230769230769,0.625,0.71429,0.47619,0.19612,"[0.         0.04761905 0.19047619 0.19047619 0.38095238 0.38095238
 0.42857143 0.42857143 0.61904762 0.61904762 0.66666667 0.66666667
 0.71428571 0.71428571 0.9047619  0.9047619  0.95238095 0.95238095
 1.         1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.19047619
 0.19047619 0.28571429 0.28571429 0.33333333 0.33333333 0.47619048
 0.47619048 0.57142857 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 1.        ]",0.7052154195011338
KNN,4,0.59316,0.59524,0.5833333333333334,0.6111111111111112,0.66667,0.52381,0.19245,"[0.         0.28571429 0.57142857 0.61904762 0.66666667 0.71428571
 0.85714286 1.        ]","[0.         0.0952381  0.33333333 0.42857143 0.47619048 0.57142857
 0.80952381 1.        ]",0.6326530612244898
RandomForest,4,0.5453,0.54762,0.5416666666666666,0.5555555555555556,0.61905,0.47619,0.09623,"[0.         0.04761905 0.14285714 0.19047619 0.23809524 0.33333333
 0.38095238 0.38095238 0.42857143 0.42857143 0.57142857 0.57142857
 0.61904762 0.61904762 0.66666667 0.66666667 0.80952381 0.80952381
 0.85714286 0.85714286 0.9047619  0.9047619  0.95238095 0.95238095
 1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.14285714
 0.14285714 0.23809524 0.23809524 0.28571429 0.28571429 0.38095238
 0.38095238 0.52380952 0.52380952 0.57142857 0.57142857 0.71428571
 0.71428571 0.76190476 0.76190476 0.9047619  0.95238095 1.
 1.        ]",0.6417233560090703
DecisionTree,4,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,[0.         0.71428571 1.        ],[0.         0.42857143 1.        ],0.6428571428571428
KNN,4,0.61556,0.61905,0.6,0.6470588235294118,0.71429,0.52381,0.24254,"[0.         0.04761905 0.19047619 0.28571429 0.42857143 0.57142857
 0.66666667 0.71428571 0.71428571 0.76190476 0.80952381 0.85714286
 0.9047619  0.9047619  1.         1.        ]","[0.         0.         0.         0.0952381  0.0952381  0.23809524
 0.42857143 0.47619048 0.52380952 0.52380952 0.66666667 0.66666667
 0.9047619  0.95238095 0.95238095 1.        ]",0.6916099773242631
LocalOutlierFactor,4,0.46528,0.47619,0.4666666666666667,0.48148148148148145,0.33333,0.61905,-0.04969,"[0.         0.04761905 0.0952381  0.0952381  0.23809524 0.23809524
 0.42857143 0.42857143 0.47619048 0.47619048 0.52380952 0.52380952
 0.57142857 0.57142857 0.61904762 0.61904762 0.71428571 0.71428571
 0.80952381 0.80952381 0.85714286 0.85714286 0.9047619  0.9047619
 0.95238095 0.95238095 1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.23809524 0.23809524 0.28571429
 0.28571429 0.33333333 0.33333333 0.61904762 0.61904762 0.71428571
 0.71428571 0.80952381 0.80952381 0.85714286 0.85714286 0.95238095
 0.95238095 1.         1.        ]",0.6281179138321995
IsolationForest,4,0.45898,0.54762,0.75,0.5263157894736842,0.14286,0.95238,0.16222,"[0.         0.04761905 0.04761905 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.42857143
 0.42857143 0.47619048 0.47619048 0.66666667 0.66666667 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.0952381  0.0952381  0.23809524 0.23809524
 0.28571429 0.28571429 0.38095238 0.38095238 0.52380952 0.52380952
 0.61904762 0.61904762 0.71428571 0.71428571 0.85714286 0.85714286
 0.9047619  0.9047619  0.95238095 0.95238095 1.        ]",0.42176870748299317
Xgboost,4,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.04761905 0.38095238 0.38095238 0.47619048 0.47619048
 0.52380952 0.52380952 0.57142857 0.57142857 0.61904762 0.61904762
 0.66666667 0.66666667 0.71428571 0.71428571 0.80952381 0.80952381
 0.85714286 0.85714286 0.9047619  0.9047619  0.95238095 0.95238095
 1.         1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.23809524 0.23809524 0.33333333
 0.33333333 0.38095238 0.38095238 0.47619048 0.47619048 0.66666667
 0.66666667 0.71428571 0.71428571 0.9047619  0.9047619  0.95238095
 0.95238095 1.        ]",0.7392290249433107
