model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,7,0.49845,0.5,0.5,0.5,0.44444,0.55556,0.0,"[0.         0.22222222 0.22222222 0.44444444 0.44444444 0.55555556
 0.55555556 0.66666667 0.66666667 1.        ]","[0.         0.22222222 0.44444444 0.44444444 0.77777778 0.77777778
 0.88888889 0.88888889 1.         1.        ]",0.3580246913580247
LocalOutlierFactor,7,0.6,0.61111,0.6666666666666666,0.5833333333333334,0.44444,0.77778,0.2357,"[0.         0.11111111 0.11111111 0.22222222 0.22222222 0.44444444
 0.44444444 0.55555556 0.55555556 0.77777778 0.77777778 0.88888889
 0.88888889 1.        ]","[0.         0.         0.33333333 0.33333333 0.44444444 0.44444444
 0.55555556 0.55555556 0.77777778 0.77777778 0.88888889 0.88888889
 1.         1.        ]",0.4197530864197531
IsolationForest,7,0.5,0.55556,0.6666666666666666,0.5333333333333333,0.22222,0.88889,0.14907,"[0.         0.11111111 0.11111111 0.22222222 0.22222222 0.33333333
 0.33333333 0.44444444 0.44444444 1.         1.        ]","[0.         0.         0.11111111 0.11111111 0.44444444 0.44444444
 0.55555556 0.55555556 0.88888889 0.88888889 1.        ]",0.3827160493827161
Xgboost,7,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,"[0.         0.11111111 0.11111111 0.44444444 0.44444444 0.66666667
 0.66666667 0.77777778 0.77777778 0.88888889 0.88888889 1.        ]","[0.         0.         0.33333333 0.33333333 0.55555556 0.55555556
 0.77777778 0.77777778 0.88888889 0.88888889 1.         1.        ]",0.4691358024691358
Stacking,8,0.55,0.55556,0.5714285714285714,0.5454545454545454,0.44444,0.66667,0.11396,[0.         0.         0.33333333 0.44444444 1.        ],[0.         0.11111111 0.33333333 0.33333333 1.        ],0.5185185185185186
RandomForest,8,0.6,0.61111,0.6666666666666666,0.5833333333333334,0.44444,0.77778,0.2357,"[0.         0.11111111 0.11111111 0.33333333 0.33333333 0.44444444
 0.44444444 0.55555556 0.55555556 0.77777778 0.77777778 1.
 1.        ]","[0.         0.         0.11111111 0.11111111 0.22222222 0.22222222
 0.55555556 0.55555556 0.66666667 0.66666667 0.77777778 0.77777778
 1.        ]",0.5679012345679013
DecisionTree,8,0.53247,0.55556,0.6,0.5384615384615384,0.33333,0.77778,0.12403,[0.         0.33333333 0.33333333 1.        ],[0.         0.11111111 0.22222222 1.        ],0.5740740740740741
KNN,8,0.55556,0.55556,0.5555555555555556,0.5555555555555556,0.55556,0.55556,0.11111,"[0.         0.         0.55555556 0.66666667 0.77777778 1.
 1.        ]","[0.         0.22222222 0.44444444 0.44444444 0.77777778 0.77777778
 1.        ]",0.5246913580246914
LocalOutlierFactor,8,0.55,0.55556,0.5714285714285714,0.5454545454545454,0.44444,0.66667,0.11396,"[0.         0.11111111 0.11111111 0.22222222 0.22222222 0.33333333
 0.33333333 0.33333333 0.88888889 0.88888889 1.         1.        ]","[0.         0.         0.11111111 0.11111111 0.33333333 0.33333333
 0.44444444 0.66666667 0.66666667 0.77777778 0.77777778 1.        ]",0.4938271604938272
IsolationForest,8,0.30769,0.44444,0.0,0.47058823529411764,0.0,0.88889,-0.24254,"[0.         0.11111111 0.11111111 0.44444444 0.44444444 0.66666667
 0.66666667 1.         1.        ]","[0.         0.         0.33333333 0.33333333 0.55555556 0.55555556
 0.66666667 0.66666667 1.        ]",0.5432098765432098
Xgboost,8,0.6,0.61111,0.6666666666666666,0.5833333333333334,0.44444,0.77778,0.2357,"[0.         0.         0.11111111 0.11111111 0.66666667 0.66666667
 0.88888889 0.88888889 1.         1.        ]","[0.         0.11111111 0.11111111 0.22222222 0.22222222 0.33333333
 0.33333333 0.77777778 0.77777778 1.        ]",0.7037037037037037
Stacking,9,0.49845,0.5,0.5,0.5,0.44444,0.55556,0.0,[0.         0.         0.33333333 0.44444444 0.44444444 1.        ],[0.         0.22222222 0.33333333 0.44444444 0.55555556 1.        ],0.43209876543209874
RandomForest,9,0.60991,0.61111,0.625,0.6,0.55556,0.66667,0.22361,"[0.         0.         0.11111111 0.22222222 0.44444444 0.55555556
 0.55555556 0.66666667 0.77777778 0.77777778 0.88888889 0.88888889
 1.        ]","[0.         0.11111111 0.11111111 0.22222222 0.22222222 0.33333333
 0.55555556 0.66666667 0.66666667 0.88888889 0.88888889 1.
 1.        ]",0.537037037037037
DecisionTree,9,0.5786,0.61111,0.75,0.5714285714285714,0.33333,0.88889,0.26726,[0.         0.33333333 0.33333333 0.66666667 0.88888889 1.        ],[0.         0.11111111 0.33333333 0.44444444 0.55555556 1.        ],0.654320987654321
KNN,9,0.53247,0.55556,0.6,0.5384615384615384,0.33333,0.77778,0.12403,"[0.         0.         0.33333333 0.77777778 0.77777778 0.88888889
 1.         1.        ]","[0.         0.11111111 0.22222222 0.33333333 0.44444444 0.55555556
 0.88888889 1.        ]",0.6851851851851851
LocalOutlierFactor,9,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,"[0.         0.         0.22222222 0.22222222 0.44444444 0.44444444
 0.55555556 0.55555556 0.77777778 0.77777778 0.88888889 0.88888889
 1.        ]","[0.         0.11111111 0.11111111 0.44444444 0.44444444 0.55555556
 0.55555556 0.66666667 0.66666667 0.77777778 0.77777778 1.
 1.        ]",0.46913580246913583
IsolationForest,9,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.11111111 0.22222222 0.22222222 0.33333333 0.33333333
 0.44444444 0.44444444 0.55555556 0.55555556 0.77777778 0.77777778
 0.88888889 0.88888889 1.        ]","[0.         0.         0.         0.11111111 0.11111111 0.22222222
 0.22222222 0.44444444 0.44444444 0.66666667 0.66666667 0.88888889
 0.88888889 1.         1.        ]",0.5555555555555556
Xgboost,9,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,"[0.         0.         0.         0.22222222 0.22222222 0.44444444
 0.44444444 0.55555556 0.55555556 0.77777778 0.77777778 1.
 1.        ]","[0.         0.11111111 0.22222222 0.22222222 0.33333333 0.33333333
 0.44444444 0.44444444 0.55555556 0.55555556 0.88888889 0.88888889
 1.        ]",0.5061728395061729
Stacking,10,0.6625,0.66667,0.7142857142857143,0.6363636363636364,0.55556,0.77778,0.34188,[0.         0.         0.44444444 0.66666667 0.88888889 1.        ],[0.         0.11111111 0.22222222 0.22222222 1.         1.        ],0.6296296296296295
RandomForest,10,0.55556,0.55556,0.5555555555555556,0.5555555555555556,0.55556,0.55556,0.11111,"[0.         0.11111111 0.44444444 0.55555556 0.55555556 0.55555556
 0.88888889 1.        ]","[0.         0.         0.         0.22222222 0.44444444 0.55555556
 1.         1.        ]",0.617283950617284
DecisionTree,10,0.55556,0.55556,0.5555555555555556,0.5555555555555556,0.55556,0.55556,0.11111,"[0.         0.22222222 0.22222222 0.22222222 0.44444444 0.55555556
 0.55555556 0.66666667 0.88888889 0.88888889 1.        ]","[0.         0.         0.11111111 0.33333333 0.33333333 0.44444444
 0.55555556 0.55555556 0.88888889 1.         1.        ]",0.5493827160493827
KNN,10,0.72136,0.72222,0.75,0.7,0.66667,0.77778,0.44721,"[0.         0.11111111 0.22222222 0.22222222 0.77777778 0.77777778
 0.88888889 0.88888889 1.         1.        ]","[0.         0.         0.         0.22222222 0.22222222 0.44444444
 0.44444444 0.66666667 0.66666667 1.        ]",0.7530864197530864
LocalOutlierFactor,10,0.4375,0.44444,0.42857142857142855,0.45454545454545453,0.33333,0.55556,-0.11396,"[0.         0.11111111 0.22222222 0.22222222 0.44444444 0.44444444
 0.66666667 0.66666667 0.88888889 0.88888889 1.        ]","[0.         0.         0.         0.33333333 0.33333333 0.55555556
 0.55555556 0.66666667 0.66666667 1.         1.        ]",0.5432098765432098
IsolationForest,10,0.41558,0.44444,0.4,0.46153846153846156,0.22222,0.66667,-0.12403,"[0.         0.         0.11111111 0.11111111 0.33333333 0.33333333
 0.44444444 0.44444444 0.77777778 0.77777778 1.         1.        ]","[0.         0.11111111 0.11111111 0.22222222 0.22222222 0.44444444
 0.44444444 0.66666667 0.66666667 0.77777778 0.77777778 1.        ]",0.4938271604938272
Xgboost,10,0.60991,0.61111,0.625,0.6,0.55556,0.66667,0.22361,"[0.         0.11111111 0.22222222 0.22222222 0.44444444 0.44444444
 0.77777778 0.77777778 0.77777778 0.88888889 1.         1.        ]","[0.         0.         0.         0.22222222 0.22222222 0.33333333
 0.33333333 0.55555556 0.77777778 0.77777778 0.88888889 1.        ]",0.6604938271604939
Stacking,11,0.55556,0.55556,0.5555555555555556,0.5555555555555556,0.55556,0.55556,0.11111,"[0.         0.22222222 0.44444444 0.55555556 0.66666667 0.66666667
 1.        ]","[0.         0.22222222 0.22222222 0.44444444 0.55555556 0.77777778
 1.        ]",0.537037037037037
RandomForest,11,0.60991,0.61111,0.6,0.625,0.66667,0.55556,0.22361,"[0.         0.11111111 0.22222222 0.22222222 0.44444444 0.55555556
 0.77777778 0.77777778 0.77777778 1.         1.        ]","[0.         0.         0.         0.11111111 0.22222222 0.44444444
 0.44444444 0.66666667 0.77777778 0.77777778 1.        ]",0.654320987654321
DecisionTree,11,0.60991,0.61111,0.6,0.625,0.66667,0.55556,0.22361,"[0.         0.22222222 0.33333333 0.33333333 0.44444444 0.55555556
 0.66666667 0.77777778 1.         1.        ]","[0.         0.         0.11111111 0.22222222 0.33333333 0.33333333
 0.44444444 0.66666667 0.88888889 1.        ]",0.6481481481481481
KNN,11,0.49845,0.5,0.5,0.5,0.55556,0.44444,0.0,"[0.         0.11111111 0.11111111 0.44444444 0.55555556 0.88888889
 0.88888889 1.        ]","[0.         0.11111111 0.22222222 0.33333333 0.55555556 0.77777778
 0.88888889 1.        ]",0.5246913580246914
LocalOutlierFactor,11,0.37143,0.38889,0.3333333333333333,0.4166666666666667,0.22222,0.55556,-0.2357,"[0.         0.11111111 0.22222222 0.22222222 0.44444444 0.44444444
 0.77777778 0.77777778 0.88888889 0.88888889 1.         1.        ]","[0.         0.         0.         0.44444444 0.44444444 0.55555556
 0.55555556 0.66666667 0.66666667 0.88888889 0.88888889 1.        ]",0.5432098765432098
